customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_in_months,monthly_charges_amount,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
6227-HWPWX,Female,No,No,No,1,United States,California,Victorville,92392,34.486835& -117.362274,34.486835,-117.362274,Yes,No,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),Month-to-month,15,69.0,994.8,Yes,1,73,5671,Competitor had better devices
1830-GGFNM,Male,No,Yes,Yes,1,United States,California,Somerset,95684,38.606703& -120.586659,38.606703,-120.586659,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),Two year,65,94.55,6078.75,No,0,36,4603,
6229-LSCKB,Male,Yes,No,No,1,United States,California,Encino,91436,34.152875& -118.486056,34.152875,-118.486056,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,6,79.7,497.6,No,0,44,2893,
5223-UZAVK,Male,No,No,No,1,United States,California,Thornton,95686,38.157794& -121.520223,38.157794,-121.520223,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),One year,64,100.3,6603.8,No,0,77,4986,
4859-ZSRDZ,Female,No,Yes,No,1,United States,California,Vacaville,95687,38.333133& -121.920151,38.333133,-121.920151,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,58,55.5,3166.9,No,0,69,4080,
5651-WYIPH,Female,Yes,No,No,1,United States,California,Vacaville,95688,38.419088& -122.024568,38.419088,-122.024568,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Credit card (automatic),Month-to-month,18,49.85,865.75,No,0,71,3283,
6230-BSUXY,Female,Yes,No,No,1,United States,California,Paramount,90723,33.897122& -118.164432,33.897122,-118.164432,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,Month-to-month,1,85.0,85.0,Yes,1,93,2650,Network reliability
3498-LZGQZ,Male,No,Yes,Yes,1,United States,California,Walnut Grove,95690,38.240419& -121.587535,38.240419,-121.587535,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Two year,63,19.15,1177.05,No,0,38,6373,
6233-HXJMX,Female,No,No,No,1,United States,California,Alpine,91901,32.827184& -116.703729,32.827184,-116.703729,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),Month-to-month,45,89.3,4192.15,No,0,32,5470,
3870-SPZSI,Female,No,Yes,Yes,1,United States,California,Wilton,95693,38.392559& -121.225093,38.392559,-121.225093,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,70,113.05,7869.05,No,0,54,4203,
7560-QRBXH,Female,No,No,No,1,United States,California,Woodland,95695,38.71967& -121.862416,38.71967,-121.862416,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,One year,48,19.95,936.7,No,0,21,3396,
7077-XJMET,Male,No,Yes,No,1,United States,California,Alta,95701,39.218096& -120.79153,39.218096,-120.79153,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,Month-to-month,12,74.15,741.4,No,0,52,5426,
8752-GHJFU,Male,Yes,Yes,No,1,United States,California,Applegate,95703,38.983388& -120.988814,38.983388,-120.988814,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Electronic check,One year,71,92.0,6585.2,No,0,66,4322,
6234-PFPXL,Male,No,Yes,No,1,United States,California,Sacramento,95829,38.486502& -121.334051,38.486502,-121.334051,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,Credit card (automatic),Month-to-month,22,95.9,2234.95,No,0,56,3207,
4652-ODEVH,Male,No,Yes,Yes,1,United States,California,Dutch Flat,95714,39.197215& -120.83679,39.197215,-120.83679,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,45,24.45,1088.25,No,0,57,3586,
6510-UPNKS,Female,No,No,No,1,United States,California,Emigrant Gap,95715,39.23754& -120.720196,39.23754,-120.720196,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),One year,23,24.8,615.35,No,0,46,4402,
6718-BDGHG,Female,No,Yes,No,1,United States,California,Gold Run,95717,39.170376& -120.838404,39.170376,-120.838404,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),One year,43,64.85,2908.2,No,0,72,4000,
9046-DQMTP,Male,No,No,No,1,United States,California,Kyburz,95720,38.766036& -120.209673,38.766036,-120.209673,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Month-to-month,35,20.75,739.9,No,0,75,5876,
6439-LAJXL,Male,No,Yes,No,1,United States,California,Echo Lake,95721,38.851842& -120.076204,38.851842,-120.076204,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Mailed check,Month-to-month,9,68.95,593.85,No,0,29,2452,
6242-MBHPK,Female,Yes,Yes,No,1,United States,California,Hathaway Pines,95233,38.184914& -120.364085,38.184914,-120.364085,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,Month-to-month,23,95.1,2326.05,No,0,66,4025,
1666-JZPZT,Male,No,No,No,1,United States,California,Twin Bridges,95735,38.805481& -120.13287,38.805481,-120.13287,Yes,Yes,DSL,No,No,No,No,No,No,No,Mailed check,Month-to-month,27,49.0,1291.35,No,0,51,5428,
5777-KJIRB,Female,No,No,No,1,United States,California,Weimar,95736,39.00978& -120.978273,39.00978,-120.978273,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Mailed check,One year,40,50.25,2023.55,No,0,25,2449,
7677-SJJJK,Male,No,Yes,No,1,United States,California,Granite Bay,95746,38.749466& -121.184196,38.749466,-121.184196,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),One year,8,19.9,153.95,No,0,29,3152,
2480-EJWYP,Female,Yes,Yes,No,1,United States,California,Roseville,95747,38.784329& -121.373245,38.784329,-121.373245,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),One year,58,97.8,5458.8,No,0,23,6019,
3253-HKOKL,Female,No,Yes,Yes,1,United States,California,Elk Grove,95758,38.35363& -121.44195,38.35363,-121.44195,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Electronic check,One year,52,100.3,5244.45,No,0,29,4811,
7055-HNEOJ,Male,No,Yes,No,1,United States,California,El Dorado Hills,95762,38.684437& -121.055634,38.684437,-121.055634,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Mailed check,Month-to-month,3,55.8,154.55,No,0,48,2662,
5514-YQENT,Male,No,No,Yes,1,United States,California,Rocklin,95765,38.823278& -121.281856,38.823278,-121.281856,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Two year,41,111.15,4507.15,No,0,32,5038,
6259-WJQLC,Male,Yes,No,No,1,United States,California,Pacifica,94044,37.573633& -122.455167,37.573633,-122.455167,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),Month-to-month,32,81.1,2619.25,No,0,50,2143,
8445-DNBAE,Male,No,No,Yes,1,United States,California,Sacramento,95814,38.584505& -121.491956,38.584505,-121.491956,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,Month-to-month,1,50.05,50.05,No,0,61,5523,
2958-NHPPS,Male,No,No,No,1,United States,California,Sacramento,95816,38.574856& -121.46504,38.574856,-121.46504,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,Month-to-month,23,20.85,473.9,No,0,53,4263,
6806-YDEUL,Female,Yes,No,No,1,United States,California,Sacramento,95817,38.550722& -121.457314,38.550722,-121.457314,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Month-to-month,6,19.5,106.8,No,0,77,3288,
1735-XMJVH,Male,No,Yes,Yes,1,United States,California,Sacramento,95818,38.556306& -121.495817,38.556306,-121.495817,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,8,19.35,152.6,No,0,58,5416,
6890-PFRQX,Male,No,No,No,1,United States,California,Sacramento,95819,38.567594& -121.437507,38.567594,-121.437507,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Mailed check,Month-to-month,18,69.5,1199.4,No,0,24,4466,
0222-CNVPT,Male,Yes,No,No,1,United States,California,Sacramento,95820,38.53508& -121.444144,38.53508,-121.444144,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Yes,Credit card (automatic),Month-to-month,52,48.8,2555.05,No,0,67,4865,
6267-DCFFZ,Female,Yes,Yes,No,1,United States,California,Madeline,96119,41.042003& -120.506086,41.042003,-120.506086,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,Month-to-month,30,90.05,2627.2,No,0,39,3792,
8681-ICONS,Male,No,Yes,Yes,1,United States,California,Sacramento,95822,38.512569& -121.495184,38.512569,-121.495184,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,29,20.65,654.85,No,0,72,4667,
1621-YNCJH,Female,No,Yes,No,1,United States,California,Sacramento,95823,38.475465& -121.443625,38.475465,-121.443625,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),Two year,36,106.05,3834.4,No,0,25,4505,
6362-QHAFM,Male,No,Yes,No,1,United States,California,Sacramento,95825,38.590035& -121.412455,38.590035,-121.412455,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,One year,42,108.3,4586.15,No,0,63,5106,
3070-BDOQC,Female,No,No,No,1,United States,California,Sacramento,95827,38.549185& -121.328386,38.549185,-121.328386,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Two year,60,99.65,5941.05,No,0,41,4616,
6275-YDUVO,Female,No,No,No,1,United States,California,Orosi,93647,36.600185& -119.175655,36.600185,-119.175655,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Mailed check,Month-to-month,2,86.2,178.7,Yes,1,95,2969,Attitude of service provider
9824-QCJPK,Male,No,Yes,No,1,United States,California,Sacramento,95830,38.490508& -121.284171,38.490508,-121.284171,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,One year,36,20.0,666.75,No,0,60,4175,
4283-IVYCI,Male,No,No,No,1,United States,California,Sacramento,95832,38.445939& -121.496855,38.445939,-121.496855,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,Mailed check,Month-to-month,9,64.95,547.8,No,0,66,3013,
6284-AHOOQ,Male,Yes,No,No,1,United States,California,Avenal,93204,35.916943& -120.129921,35.916943,-120.129921,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),Month-to-month,22,90.5,1910.6,Yes,1,71,5014,Don't know
8205-MQUGY,Male,No,Yes,Yes,1,United States,California,Sacramento,95834,38.646209& -121.52446,38.646209,-121.52446,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,Month-to-month,12,49.2,571.15,No,0,37,3582,
8970-ANWXO,Female,No,No,No,1,United States,California,Sacramento,95835,38.685069& -121.543709,38.685069,-121.543709,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Mailed check,One year,23,73.75,1756.6,No,0,28,3483,
9480-BQJEI,Male,No,No,No,1,United States,California,Sacramento,95837,38.691607& -121.602284,38.691607,-121.602284,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),One year,62,92.3,5731.45,No,0,58,6468,
6979-TNDEU,Female,No,No,No,1,United States,California,Sacramento,95841,38.660442& -121.346321,38.660442,-121.346321,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,8,19.2,156.85,No,0,42,2879,
6288-LBEAR,Female,No,No,No,1,United States,California,Yountville,94599,38.421458& -122.365048,38.421458,-122.365048,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,Mailed check,Month-to-month,23,79.1,1783.75,No,0,75,3619,
6298-QDFNH,Male,No,No,No,1,United States,California,Banning,92220,33.936298& -116.849577,33.936298,-116.849577,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,Month-to-month,22,79.35,1730.35,Yes,1,68,4718,Product dissatisfaction
6048-UWKAL,Female,Yes,Yes,No,1,United States,California,Beale Afb,95903,39.125311& -121.392283,39.125311,-121.392283,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),Two year,69,105.4,6998.95,No,0,45,5467,
5067-DGXLL,Male,No,No,No,1,United States,California,Alleghany,95910,39.467828& -120.841386,39.467828,-120.841386,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,2,20.25,36.8,No,0,59,5736,
6281-FKEWS,Female,No,No,No,1,United States,California,Berry Creek,95916,39.657228& -121.37778,39.657228,-121.37778,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,One year,44,49.05,2265.0,No,0,68,3910,
8898-KASCD,Male,No,No,No,1,United States,California,Biggs,95917,39.457388& -121.818201,39.457388,-121.818201,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,Mailed check,One year,39,35.55,1309.15,No,0,76,3752,
9242-TKFSV,Male,No,Yes,No,1,United States,California,Browns Valley,95918,39.292334& -121.320597,39.292334,-121.320597,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,72,65.1,4754.3,No,0,30,4969,
6300-BWMJX,Female,No,Yes,No,1,United States,California,Valencia,91355,34.43987& -118.644609,34.43987,-118.644609,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,No,Electronic check,Month-to-month,59,93.35,5386.5,No,0,44,4814,
0743-HNPFG,Female,No,Yes,No,1,United States,California,Butte City,95920,39.449794& -121.936372,39.449794,-121.936372,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),One year,51,69.75,3562.5,No,0,50,5628,
2277-BKJKN,Female,Yes,Yes,No,1,United States,California,Camptonville,95922,39.432127& -121.099287,39.432127,-121.099287,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Two year,71,99.2,7213.75,No,0,23,4951,
5035-PGZXH,Female,No,No,No,1,United States,California,Chico,95926,39.745712& -121.84333,39.745712,-121.84333,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,One year,56,106.8,5914.4,No,0,49,6161,
8695-WDYEA,Male,No,No,No,1,United States,California,Chico,95928,39.681488& -121.83721,39.681488,-121.83721,Yes,No,DSL,Yes,No,No,No,No,No,No,Mailed check,Month-to-month,1,51.25,51.25,No,0,57,4483,
6543-JXSOO,Female,No,Yes,No,1,United States,California,Clipper Mills,95930,39.562239& -121.14836,39.562239,-121.14836,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,One year,23,57.75,1282.85,No,0,22,3794,
8016-ZMGMO,Female,Yes,Yes,No,1,United States,California,Colusa,95932,39.273096& -122.050763,39.273096,-122.050763,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),One year,66,70.85,4738.85,No,0,37,5572,
8605-ITULD,Female,No,No,No,1,United States,California,Crescent Mills,95934,40.080342& -120.957805,40.080342,-120.957805,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,1,19.55,19.55,No,0,31,5750,
6311-UEUME,Female,No,No,No,1,United States,California,Los Angeles,90025,34.046174& -118.446333,34.046174,-118.446333,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,29,78.9,2384.15,Yes,1,90,3249,Extra data charges
6319-IEJWJ,Male,No,Yes,No,1,United States,California,Camarillo,93012,34.205504& -118.993111,34.205504,-118.993111,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,Month-to-month,20,90.2,1776.55,Yes,1,85,2058,Moved
3195-TQDZX,Male,No,No,No,1,United States,California,Elk Creek,95939,39.53222& -122.594879,39.53222,-122.594879,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,Month-to-month,3,20.25,61.45,No,0,42,4050,
6326-MTTXK,Male,No,No,No,1,United States,California,Yuba City,95993,39.075694& -121.70606,39.075694,-121.70606,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,Month-to-month,8,100.85,819.55,Yes,1,97,3849,Attitude of service provider
6328-ZPBGN,Female,Yes,No,No,1,United States,California,Riverbank,95367,37.734971& -120.954271,37.734971,-120.954271,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),Month-to-month,11,95.15,997.65,Yes,1,71,4074,Extra data charges
7041-TXQJH,Female,No,No,No,1,United States,California,Goodyears Bar,95944,39.564113& -120.868836,39.564113,-120.868836,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),Month-to-month,37,40.2,1478.85,No,0,20,5924,
5014-GSOUQ,Male,No,No,No,1,United States,California,Grass Valley,95945,39.194539& -120.988066,39.194539,-120.988066,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,13,19.95,243.65,No,0,63,2884,
5724-BIDBU,Male,No,Yes,No,1,United States,California,Penn Valley,95946,39.203817& -121.19584,39.203817,-121.19584,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Electronic check,One year,49,55.35,2633.95,No,0,26,5601,
0481-SUMCB,Female,Yes,No,No,1,United States,California,Greenville,95947,40.160386& -120.835428,40.160386,-120.835428,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),One year,45,102.15,4735.35,No,0,69,5391,
6330-JKLPC,Male,No,Yes,No,1,United States,California,Somis,93066,34.297628& -119.014627,34.297628,-119.014627,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),Month-to-month,11,80.5,896.9,Yes,1,75,5119,Product dissatisfaction
8819-WFGGJ,Male,No,Yes,No,1,United States,California,Grimes,95950,39.033058& -121.895718,39.033058,-121.895718,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Two year,68,54.1,3794.5,No,0,30,4601,
7427-AUFPY,Male,No,No,No,1,United States,California,Hamilton City,95951,39.732767& -122.042298,39.732767,-122.042298,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Two year,54,19.65,1008.7,No,0,70,5708,
6331-EWIEB,Male,No,No,No,1,United States,California,El Monte,91731,34.079934& -118.046695,34.079934,-118.046695,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,20,85.25,1734.5,Yes,1,92,2414,Moved
7898-PDWQE,Male,No,Yes,No,1,United States,California,Maxwell,95955,39.281194& -122.226568,39.281194,-122.226568,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),Two year,71,80.4,5727.15,No,0,20,5228,
9972-EWRJS,Female,No,Yes,Yes,1,United States,California,Meadow Valley,95956,39.937017& -121.058043,39.937017,-121.058043,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),Two year,67,19.25,1372.9,No,0,61,5154,
6339-YPSAH,Male,No,No,No,1,United States,California,Tehama,96090,40.021787& -122.127576,40.021787,-122.127576,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,Month-to-month,9,73.8,704.3,No,0,52,4895,
5799-JRCZO,Female,No,No,Yes,1,United States,California,North San Juan,95960,39.423046& -120.984472,39.423046,-120.984472,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Two year,63,19.5,1215.1,No,0,44,4370,
1921-KYSAY,Female,No,No,No,1,United States,California,Olivehurst,95961,39.082568& -121.55325,39.082568,-121.55325,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Electronic check,One year,41,68.6,2877.05,No,0,34,4572,
6347-DCUIK,Male,No,No,No,1,United States,California,Los Angeles,90043,33.988543& -118.334081,33.988543,-118.334081,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,Month-to-month,10,74.15,811.8,Yes,1,90,4231,Lack of self-service on Website
2924-KHUVI,Male,No,Yes,No,1,United States,California,Orland,95963,39.748037& -122.302169,39.748037,-122.302169,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,One year,56,100.55,5514.95,No,0,61,4847,
1925-GMVBW,Female,No,No,No,1,United States,California,Oroville,95965,39.624561& -121.552866,39.624561,-121.552866,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Month-to-month,5,20.55,96.1,No,0,23,5967,
6184-DYUOB,Female,No,Yes,No,1,United States,California,Palermo,95968,39.435756& -121.552071,39.435756,-121.552071,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,3,19.6,55.25,No,0,29,2941,
9207-ZPANB,Male,No,No,No,1,United States,California,Paradise,95969,39.69676& -121.644379,39.69676,-121.644379,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Electronic check,One year,37,67.45,2443.3,No,0,37,5042,
9327-QSDED,Male,No,No,No,1,United States,California,Quincy,95971,39.971228& -121.041166,39.971228,-121.041166,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,Month-to-month,8,43.55,335.4,No,0,60,3266,
6350-XFYGW,Male,Yes,No,No,1,United States,California,Ferndale,95536,40.4785& -124.301372,40.4785,-124.301372,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,Month-to-month,4,94.75,422.4,No,0,44,2757,
3012-VFFMN,Female,No,Yes,Yes,1,United States,California,Richvale,95974,39.495768& -121.747472,39.495768,-121.747472,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,7,20.65,158.95,No,0,74,4058,
6352-TWCAU,Female,No,No,No,1,United States,California,Fort Bidwell,96112,41.932207& -120.135941,41.932207,-120.135941,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,35,86.45,3029.1,Yes,1,68,5874,Competitor made better offer
0640-YJTPY,Male,No,Yes,Yes,1,United States,California,Smartville,95977,39.176595& -121.291692,39.176595,-121.291692,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,72,21.0,1493.75,No,0,71,4974,
8096-LOIST,Female,No,No,No,1,United States,California,Stirling City,95978,39.904002& -121.527823,39.904002,-121.527823,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Electronic check,Month-to-month,19,56.2,1093.4,No,0,38,3384,
9764-REAFF,Female,No,Yes,No,1,United States,California,Stonyford,95979,39.288127& -122.415841,39.288127,-122.415841,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,59,18.4,1057.85,No,0,20,4375,
7107-UBYKY,Female,No,Yes,Yes,1,United States,California,Sutter,95982,39.172777& -121.805845,39.172777,-121.805845,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,Month-to-month,35,25.75,882.55,No,0,49,4194,
4881-GQJTW,Male,No,No,No,1,United States,California,Taylorsville,95983,40.053684& -120.743116,40.053684,-120.743116,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Month-to-month,14,19.6,300.4,No,0,40,2847,
7876-DNYAP,Female,No,Yes,Yes,1,United States,California,Washington,95986,39.34128& -120.786867,39.34128,-120.786867,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Two year,69,19.8,1436.95,No,0,36,5423,
7905-NJMXS,Male,Yes,Yes,No,1,United States,California,Williams,95987,39.117537& -122.284654,39.117537,-122.284654,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Electronic check,Month-to-month,7,64.2,475.0,No,0,74,5116,
2882-WDTBA,Male,No,Yes,No,1,United States,California,Willows,95988,39.493991& -122.286363,39.493991,-122.286363,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Two year,69,75.75,5388.15,No,0,75,5839,
2091-GPPIQ,Female,No,Yes,No,1,United States,California,Yuba City,95991,39.02741& -121.614982,39.02741,-121.614982,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,Two year,72,78.95,5730.15,No,0,76,5050,
5071-FBJFS,Female,No,Yes,Yes,1,United States,California,Redding,96001,40.587919& -122.464732,40.587919,-122.464732,Yes,No,DSL,Yes,No,No,No,No,No,No,Electronic check,Month-to-month,4,50.3,217.1,No,0,73,3147,
6353-BRMMA,Female,No,Yes,Yes,1,United States,California,Angwin,94508,38.542448& -122.419923,38.542448,-122.419923,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),Month-to-month,54,104.1,5645.8,No,0,57,5795,
2429-AYKKO,Male,No,No,No,1,United States,California,Redding,96003,40.677649& -122.29467,40.677649,-122.29467,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,72,19.85,1434.1,No,0,22,4790,
9798-OPFEM,Female,No,No,No,1,United States,California,Adin,96006,41.171578& -120.913161,41.171578,-120.913161,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,Two year,46,21.1,937.1,No,0,37,4791,
3794-NFNCH,Male,No,Yes,No,1,United States,California,Bella Vista,96008,40.722733& -122.109666,40.722733,-122.109666,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Mailed check,Month-to-month,30,50.0,1474.9,No,0,29,4715,
5193-QLVZB,Male,No,No,No,1,United States,California,Bieber,96009,41.083464& -121.107929,41.083464,-121.107929,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Two year,63,104.75,6536.5,No,0,30,5882,
7114-AEOZE,Female,No,No,No,1,United States,California,Big Bar,96010,40.775272& -123.287414,40.775272,-123.287414,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,60,19.85,1128.1,No,0,58,6213,
6356-ELRKD,Female,No,No,No,1,United States,California,Rancho Mirage,92270,33.763678& -116.429928,33.763678,-116.429928,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,Month-to-month,1,95.6,95.6,Yes,1,79,4091,Don't know
6357-JJPQT,Female,No,No,No,1,United States,California,San Gabriel,91776,34.089927& -118.095645,34.089927,-118.095645,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,3,80.5,232.35,No,0,53,2032,
6518-KZXCB,Male,No,No,No,1,United States,California,Cassel,96016,40.936285& -121.572692,40.936285,-121.572692,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,22,25.25,566.5,No,0,61,3403,
