customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_in_months,monthly_charges_amount,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
2598-FGBF,Female,No,No,Yes,1,United States,California,Hallfurt,38492,"39.670303, 21.616349",-61.0239735,32.833879,No,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,Mailed check,One year,63,60.26,3796.38,Yes,1,79,7286,Moved
6627-NXIY,Female,Yes,Yes,Yes,1,United States,California,North Walter,32610,"65.135462, 173.010393",24.160749,-38.630743,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,No,Credit card,One year,57,100.24,5713.68,No,0,27,7943,
1235-HLGH,Male,Yes,No,No,1,United States,California,Shaunville,85160,"-1.017635, 177.712916",-46.012087,174.439069,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Yes,Bank transfer,Two year,33,69.25,2285.25,Yes,1,51,3196,Price too high
7782-WXFG,Female,Yes,Yes,Yes,1,United States,California,Potterton,11370,"-35.262765, -44.222377",85.599421,32.673534,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Yes,Bank transfer,Two year,52,94.96,4937.92,No,0,57,3257,
1683-KAXA,Female,No,Yes,Yes,1,United States,California,Atkinsstad,15443,"-17.6443055, 143.287636",36.713282,-76.498556,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Yes,Mailed check,Two year,2,112.53,225.06,Yes,1,60,5116,Competitor made better offer
1991-TGHC,Female,Yes,Yes,No,1,United States,California,Jennifermouth,58696,"-30.208055, -95.979910",-71.1475865,83.217675,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Yes,Credit card,Two year,30,63.45,1903.5,No,0,67,3210,
0523-PZTS,Female,No,No,Yes,1,United States,California,South Sarah,96959,"-6.166177, -73.313066",-41.9386195,-53.258369,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,Two year,17,93.04,1581.68,No,0,23,5279,
9764-LDWX,Male,Yes,No,Yes,1,United States,California,Lake Juanhaven,99849,"-51.086280, -155.310852",72.4219055,41.067148,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,No,Electronic check,Month-to-month,37,113.02,4181.74,No,0,23,4395,
1640-MSCV,Male,Yes,No,No,1,United States,California,Patriciafort,38320,"13.1929235, -0.918600",-75.7644905,-136.410094,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,No,Mailed check,One year,39,98.66,3847.74,Yes,1,86,4676,Price too high
8460-SDXT,Male,Yes,No,Yes,1,United States,California,North Susanshire,42682,"-59.7494305, 34.008206",-63.8833365,102.807936,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer,One year,66,70.96,4683.36,Yes,1,62,5467,
8966-ITDJ,Female,No,Yes,Yes,1,United States,California,Priceside,15051,"54.9926045, 102.071543",15.638454,133.869876,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Yes,Bank transfer,Two year,2,85.25,170.5,No,0,67,3984,
7279-BKID,Male,No,Yes,Yes,1,United States,California,West Cheryl,95235,"-64.3127245, -15.218951",53.047763,-139.663419,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,Electronic check,Two year,12,110.86,1330.32,No,0,70,6582,
7325-KEWA,Female,Yes,No,No,1,United States,California,Connorland,90921,"86.8024335, -10.907156",16.4141765,141.976117,No,Yes,No,Yes,No internet service,Yes,No,Yes,No,Yes,Credit card,Two year,68,25.47,1731.96,No,0,93,3123,
5205-EGSH,Male,Yes,No,Yes,1,United States,California,South Jenniferberg,40589,"-58.7720235, 39.690272",10.550816,-117.159122,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,Yes,Electronic check,Month-to-month,60,81.64,4898.4,Yes,1,99,5166,Moved
3146-ASPD,Male,Yes,No,Yes,1,United States,California,Flynnview,42883,"60.1941785, 163.823585",26.7842915,94.378509,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,No,Bank transfer,One year,12,114.31,1371.72,No,0,65,7532,
9510-YTFQ,Female,Yes,No,No,1,United States,California,South Joseph,95476,"32.7484165, 136.385511",-20.6141915,-0.021126,No,No,No,No,No internet service,No,No internet service,No,No internet service,Yes,Mailed check,One year,8,60.49,483.92,No,0,35,7693,
6815-ZPMA,Male,Yes,No,No,1,United States,California,Alexistown,18458,"82.624280, -73.730777",-22.519084,139.362044,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,No,Mailed check,Month-to-month,56,79.04,4426.24,No,0,17,5376,
4746-KIQY,Male,Yes,No,No,1,United States,California,North Aaron,16767,"-73.565229, -146.881334",29.257017,19.543284,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,No,Electronic check,Month-to-month,36,63.87,2299.32,Yes,1,86,4752,Price too high
5164-XQNR,Female,No,No,Yes,1,United States,California,Nguyenfort,58255,"-23.386438, 107.685318",-87.978632,106.473867,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Yes,Credit card,One year,49,93.17,4565.33,No,0,16,5242,
6832-SPQR,Male,No,No,No,1,United States,California,Hullburgh,95320,"-33.916487, 45.155919",22.6512235,129.681249,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,No,Bank transfer,One year,33,84.26,2780.58,No,0,49,6393,
8471-FVLB,Male,Yes,Yes,No,1,United States,California,Lake Ronaldmouth,30303,"4.000373, 15.308629",71.6545655,147.995173,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Mailed check,One year,22,105.19,2314.18,No,0,49,7982,
6053-NLBU,Male,No,No,Yes,1,United States,California,East Jeremy,5620,"61.170984, 123.650385",19.605166,51.765745,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Yes,Credit card,Month-to-month,23,95.89,2205.47,Yes,1,86,2860,Competitor made better offer
2056-GGST,Male,No,Yes,Yes,1,United States,California,Mariahstad,30796,"26.238903, 143.320229",44.792354,-25.085035,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Yes,Bank transfer,One year,60,52.23,3133.8,No,0,43,4783,
1660-EZAP,Male,No,No,Yes,1,United States,California,Sharonport,7254,"-11.7322685, -72.517346",66.6948125,-13.648596,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Yes,Mailed check,Month-to-month,18,28.35,510.3,Yes,1,89,2908,Moved
9229-LTLA,Male,Yes,No,No,1,United States,California,Forbesstad,3717,"-87.2665935, 74.205848",-57.917867,-17.10855,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,No,Bank transfer,Month-to-month,27,41.55,1121.85,No,0,7,7794,
5483-PPBZ,Male,No,Yes,Yes,1,United States,California,Lake Lindaborough,70305,"26.5450675, -166.022664",-66.538592,7.934162,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,No,Bank transfer,Two year,56,89.82,5029.92,No,0,16,5623,
1481-VMBE,Female,No,No,No,1,United States,California,Rhodesfurt,69054,"-26.4876895, 155.255663",56.6743425,-74.124112,No,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,No,Bank transfer,One year,23,108.99,2506.77,No,0,62,7584,
8949-IZAV,Female,Yes,Yes,No,1,United States,California,Millsshire,89232,"-77.5691695, -85.999332",-15.079335,175.75011,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Yes,Electronic check,One year,14,116.71,1633.94,Yes,1,88,5278,
2058-OIGO,Male,No,Yes,Yes,1,United States,California,Laurenshire,88194,"48.1706835, 108.867044",6.64534,-36.035193,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Yes,Mailed check,Month-to-month,47,106.66,5013.02,No,0,80,7365,
5767-RWTW,Female,No,No,Yes,1,United States,California,Shannonfurt,75416,"-56.664710, -8.232462",27.461359,51.61112,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Month-to-month,60,114.46,6867.6,Yes,1,24,4861,Moved
0534-YXBJ,Male,No,No,Yes,1,United States,California,Walterschester,94920,"-38.5115565, -75.473734",86.569187,116.865512,No,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Yes,Bank transfer,Two year,43,66.77,2871.11,No,0,33,7509,
0201-OBGS,Female,No,Yes,Yes,1,United States,California,Cabrerafurt,26521,"27.145191, 73.197989",-30.9514335,-102.862041,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Yes,Bank transfer,One year,51,34.78,1773.78,No,0,25,3227,
7379-NKYJ,Male,No,No,No,1,United States,California,Garrettberg,29823,"56.8547125, 59.125267",-18.5174415,101.610623,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,No,Bank transfer,Month-to-month,52,106.83,5555.16,No,0,100,4855,
3373-JTOJ,Male,No,Yes,No,1,United States,California,Clementsville,27146,"46.8595595, -85.444303",69.5319465,94.766023,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,No,Credit card,Month-to-month,31,55.53,1721.43,No,0,95,6124,
0905-UXPG,Female,No,No,No,1,United States,California,Fullerchester,24409,"57.6079775, -156.419779",30.3268965,62.859573,No,No phone service,No,No internet service,No,No internet service,Yes,No,No internet service,Yes,Credit card,One year,40,46.44,1857.6,Yes,1,4,7755,Competitor made better offer
1254-GHJR,Female,No,No,Yes,1,United States,California,North Kimberly,12054,"68.6833495, -177.786871",-65.2957675,-43.609711,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Mailed check,One year,0,93.45,0.0,Yes,1,98,3442,Moved
1161-TZKV,Male,No,Yes,Yes,1,United States,California,North Ashleyville,38540,"-50.0356185, -155.187222",-22.1606885,-143.103072,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,One year,59,88.98,5249.82,Yes,1,70,6707,Moved
3409-FIRL,Male,Yes,Yes,No,1,United States,California,South Ray,44100,"17.547641, -31.187383",-11.501433,25.593963,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,No,Mailed check,Month-to-month,34,59.11,2009.74,Yes,1,41,2432,Competitor made better offer
5520-OREX,Female,No,No,No,1,United States,California,Lake Brookeport,32534,"68.6420335, 118.876834",48.6466745,-0.231092,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Yes,Mailed check,One year,58,68.33,3963.14,No,0,90,6107,
3789-EUZD,Female,No,Yes,Yes,1,United States,California,New Matthew,33986,"69.464975, -150.539435",-33.8958885,-108.019449,No,No,No,No internet service,No internet service,No,Yes,Yes,Yes,No,Credit card,Two year,47,71.51,3360.97,Yes,1,60,3648,Moved
4166-CRFA,Female,No,No,No,1,United States,California,Nashside,72773,"1.212711, -75.159106",-12.5022075,-42.315224,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,No,Electronic check,One year,4,72.7,290.8,Yes,1,77,6870,
3864-LEXV,Female,No,No,No,1,United States,California,Port Terri,75396,"8.885207, 13.542542",64.1279215,177.285058,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,Yes,Bank transfer,Month-to-month,18,21.88,393.84,Yes,1,13,5790,Competitor made better offer
6587-BAHQ,Female,No,Yes,Yes,1,United States,California,Ruizview,16286,"-21.1521255, -33.964684",-67.2526395,108.474028,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Yes,Electronic check,Month-to-month,40,53.9,2156.0,Yes,1,50,6917,
6236-JLTX,Male,No,No,Yes,1,United States,California,West Kathryn,8192,"87.179232, 168.655224",-38.7783345,53.01006,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,Two year,42,70.31,2953.02,No,0,46,6183,
8906-LAHI,Male,Yes,Yes,No,1,United States,California,Michellefort,30310,"48.085479, 98.420917",-5.923025,176.331442,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Yes,Credit card,Two year,2,51.72,103.44,Yes,1,56,6368,Moved
7105-TWKM,Female,No,Yes,Yes,1,United States,California,Williamsside,57574,"-21.455421, 3.144279",22.3090085,-43.833123,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,No,Electronic check,Two year,53,113.09,5993.77,Yes,1,84,4945,
4851-EVLH,Male,Yes,Yes,No,1,United States,California,Barkerberg,53141,"45.187207, 87.976880",-76.2231905,-52.224103,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,68,96.46,6559.28,Yes,1,4,5887,Price too high
6025-GWCD,Male,No,No,Yes,1,United States,California,West Aaron,7177,"-35.538791, -66.990105",-4.64145,147.597061,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Yes,Bank transfer,Two year,20,86.52,1730.4,No,0,40,5036,
0219-MZAD,Female,No,No,Yes,1,United States,California,New Jennifer,16965,"23.2261345, 7.855501",18.2172445,28.955752,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,No,Electronic check,One year,51,36.95,1884.45,No,0,88,4845,
6769-HPOV,Male,No,Yes,No,1,United States,California,Larryberg,85225,"21.3970505, -78.902627",-68.5967065,93.100658,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Yes,Bank transfer,Month-to-month,38,86.38,3282.44,Yes,1,84,5621,Competitor made better offer
1331-SHTK,Male,No,Yes,Yes,1,United States,California,East Karenburgh,12911,"62.578489, 58.552800",12.9262055,136.794477,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,No,Electronic check,Month-to-month,61,61.64,3760.04,Yes,1,14,3376,Moved
7198-WRJG,Male,Yes,Yes,No,1,United States,California,Lake Elizabeth,62608,"64.6665975, 170.214456",-3.1027185,-39.295718,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No internet service,No,Credit card,Month-to-month,44,66.19,2912.36,No,0,57,3109,
8350-IYBY,Female,No,No,No,1,United States,California,New Brian,24232,"9.4976695, -90.239221",18.0730985,154.136844,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,19,44.05,836.95,No,0,100,3489,
9759-SRIX,Male,No,No,Yes,1,United States,California,Robertview,49365,"-5.1434025, 170.396424",53.1877055,-102.708526,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Bank transfer,One year,22,52.03,1144.66,Yes,1,21,4721,
9011-RMWB,Male,Yes,Yes,No,1,United States,California,Coryfurt,64388,"59.9506355, 110.089945",53.7965835,-125.844562,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Bank transfer,Two year,16,54.8,876.8,No,0,75,7684,
2245-XMHF,Female,No,Yes,No,1,United States,California,East Robertfurt,52702,"84.2385235, 56.547675",79.557774,-55.184735,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,No,Electronic check,One year,50,76.72,3836.0,Yes,1,79,7467,
6955-ZADV,Female,Yes,Yes,No,1,United States,California,Zacharyside,58311,"44.0913495, 109.054659",-60.4068665,-100.631828,No,No,DSL,No,No,No internet service,Yes,Yes,Yes,No,Electronic check,One year,72,26.96,1941.12,Yes,1,91,5899,Competitor made better offer
4500-OIBA,Male,No,No,No,1,United States,California,Foleyshire,90321,"-82.232386, 124.702110",57.1830435,142.77077,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Bank transfer,Two year,38,50.93,1935.34,No,0,13,2325,
8683-PZDH,Female,No,Yes,Yes,1,United States,California,Lake David,56099,"10.206316, 42.996311",10.798126,-107.916277,No,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,No,Mailed check,Month-to-month,14,98.85,1383.9,Yes,1,1,4679,Price too high
8885-MKWV,Male,Yes,Yes,No,1,United States,California,North Jeremy,69446,"-29.3308335, -99.718629",17.811272,-148.074414,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Yes,Electronic check,One year,39,67.21,2621.19,Yes,1,46,6034,Moved
2483-QZTR,Male,No,No,No,1,United States,California,Mortonville,1347,"-9.2044305, 47.559217",-52.314611,97.89947,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Mailed check,Month-to-month,2,30.05,60.1,No,0,18,7358,
6412-EXLD,Female,No,No,No,1,United States,California,New Kathryn,68372,"-70.8684425, 178.858526",81.5147935,69.987718,Yes,No,DSL,No,Yes,No internet service,Yes,No,No internet service,No,Electronic check,Month-to-month,33,43.73,1443.09,Yes,1,25,3765,Competitor made better offer
8411-ZYKD,Male,Yes,No,Yes,1,United States,California,Richardschester,59001,"-47.915158, 60.480097",-43.9196445,-154.005323,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Yes,Credit card,Month-to-month,33,93.91,3099.03,No,0,53,4883,
5479-VPDE,Female,Yes,Yes,Yes,1,United States,California,North Kaylabury,46640,"7.328482, -45.594194",45.265245,10.25528,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,No,Electronic check,One year,47,43.87,2061.89,Yes,1,97,6108,Price too high
5800-VXYC,Female,Yes,No,Yes,1,United States,California,Greenfurt,6872,"10.037338, 155.354404",66.5116025,110.883362,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Yes,Bank transfer,One year,38,34.4,1307.2,Yes,1,47,7947,
2208-MXAS,Female,No,No,No,1,United States,California,Marioland,23005,"-88.270675, -96.479752",-28.5749105,-23.792525,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Yes,Electronic check,One year,42,55.76,2341.92,Yes,1,64,6110,Price too high
3905-GGZG,Female,No,No,No,1,United States,California,Lake Garyberg,64674,"-71.087064, -128.445255",17.878288,108.507163,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,No,Mailed check,One year,38,70.94,2695.72,Yes,1,66,2182,Competitor made better offer
0999-TPZK,Female,Yes,Yes,No,1,United States,California,Phelpsbury,60365,"-61.3340835, -125.353498",-47.182581,-45.629365,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Yes,Mailed check,Month-to-month,56,28.94,1620.64,No,0,16,3238,
9567-QKWF,Male,Yes,Yes,Yes,1,United States,California,Johnland,88076,"-18.359860, 16.357599",71.7457735,170.121401,No,No phone service,No,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer,Two year,26,92.12,2395.12,No,0,19,5475,
5798-XMIY,Male,Yes,Yes,Yes,1,United States,California,Ashleyview,85508,"8.8158775, 46.570059",62.4156455,9.457894,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Yes,Electronic check,One year,34,47.13,1602.42,No,0,28,6745,
0807-BSMT,Male,Yes,Yes,Yes,1,United States,California,East Kevinland,3358,"-4.379794, 13.375995",-68.921774,-49.822824,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Yes,Electronic check,Month-to-month,71,33.04,2345.84,No,0,96,3241,
4757-EMWY,Male,No,No,No,1,United States,California,Wagnerview,20303,"-50.545280, -171.365138",31.7346795,-141.306626,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,No,Credit card,Month-to-month,16,73.49,1175.84,No,0,5,2658,
3724-BRER,Male,No,Yes,No,1,United States,California,West Anthony,99365,"21.1122055, 99.295286",16.985052,-159.19566,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,No,Bank transfer,Two year,0,101.88,0.0,Yes,1,74,6125,
1580-WCNU,Male,Yes,No,No,1,United States,California,Robertsburgh,91928,"46.0105695, 135.943521",65.7207895,61.432522,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,Mailed check,Two year,69,20.35,1404.15,No,0,39,3137,
3419-BHHI,Female,No,No,No,1,United States,California,West Howardshire,46676,"76.955985, 54.599824",-52.920683,44.713876,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,No,Mailed check,Two year,15,51.46,771.9,Yes,1,50,7903,Price too high
9143-WJMV,Male,Yes,No,No,1,United States,California,South Carrie,48547,"-33.4218065, 167.649715",11.223287,-101.662493,No,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,No,Credit card,Month-to-month,0,44.69,0.0,Yes,1,93,5288,Price too high
5341-ZLUZ,Male,No,No,Yes,1,United States,California,West Justin,38489,"-25.5824485, -101.685928",-23.5163235,80.351786,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,No,Mailed check,One year,12,20.58,246.96,No,0,86,4894,
1580-WYER,Male,Yes,Yes,Yes,1,United States,California,Lake Jennifer,70352,"-86.1051285, -123.725544",31.672124,126.827676,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No internet service,No,Credit card,One year,49,51.93,2544.57,No,0,89,3565,
6131-DDVL,Male,Yes,Yes,Yes,1,United States,California,Brownmouth,34823,"-7.3834105, 149.959589",52.902499,170.626962,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,No,Electronic check,Two year,68,25.18,1712.24,No,0,38,7868,
7581-JISA,Female,No,Yes,Yes,1,United States,California,Alecmouth,64867,"81.740966, 33.479126",76.9253545,168.847478,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Yes,Credit card,One year,28,52.85,1479.8,Yes,1,86,3806,Price too high
6540-KGLF,Male,No,No,Yes,1,United States,California,Brewerville,5816,"36.4362475, -20.124773",87.7103825,173.245932,No,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,No,Electronic check,Month-to-month,62,69.89,4333.18,No,0,87,5789,
5225-SIWV,Male,Yes,Yes,No,1,United States,California,Jonesburgh,95317,"19.245249, 159.195199",-59.4068665,169.529963,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Bank transfer,Month-to-month,59,26.64,1571.76,No,0,42,4883,
4957-CZQG,Female,No,Yes,Yes,1,United States,California,Williamsbury,77838,"24.299236, 41.881341",38.5271155,92.781643,No,No phone service,No,No,No,Yes,No,No,Yes,No,Bank transfer,Two year,50,112.76,5638.0,No,0,66,5247,
2075-LIDS,Female,No,Yes,Yes,1,United States,California,East Davidport,49843,"28.5434205, 151.600642",44.255434,168.788227,No,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,No,Bank transfer,One year,5,59.21,296.05,Yes,1,96,4062,Price too high
9815-BUYN,Female,Yes,Yes,Yes,1,United States,California,Joannland,54691,"79.547809, 95.966022",-38.4742005,-177.361096,No,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,Mailed check,Two year,42,95.29,4002.18,Yes,1,61,4011,Competitor made better offer
0897-KBVJ,Female,Yes,Yes,No,1,United States,California,Jensenfort,60772,"-52.2446055, 35.439793",-14.84617,11.106457,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,Mailed check,One year,55,55.69,3062.95,Yes,1,28,2010,Moved
5828-PTXS,Male,Yes,Yes,Yes,1,United States,California,Melissashire,74492,"63.719585, 166.636175",72.8499405,-50.60916,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,No,Credit card,One year,28,110.95,3106.6,Yes,1,71,6937,
5089-RTFJ,Female,Yes,No,Yes,1,United States,California,East Barbara,92806,"-38.6784855, -146.135157",83.7367345,-121.02785,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Yes,Credit card,One year,25,48.19,1204.75,No,0,24,7904,
9810-TLQR,Male,Yes,No,Yes,1,United States,California,Hayleyton,61293,"31.713010, -102.968625",15.834369,174.803741,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,No,Credit card,Month-to-month,51,90.32,4606.32,No,0,18,5593,
9698-CYYI,Female,No,Yes,Yes,1,United States,California,Harrisberg,87543,"13.1606775, 35.532991",-58.766036,107.25874,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,No,Credit card,One year,45,34.88,1569.6,No,0,58,3408,
2096-TUNT,Male,Yes,No,Yes,1,United States,California,Christopherland,67600,"-66.0370745, 69.297039",62.014367,-28.46596,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,No,Electronic check,One year,12,88.31,1059.72,Yes,1,71,5291,Competitor made better offer
3652-SRNS,Female,Yes,Yes,No,1,United States,California,Hardinmouth,58046,"58.925862, 73.721658",55.0603585,81.250938,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,No,Credit card,One year,27,98.86,2669.22,Yes,1,33,6488,
5146-KEPH,Female,No,No,Yes,1,United States,California,South Masonborough,45201,"-24.404793, 123.194188",-10.502726,-86.405786,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,No,Electronic check,Month-to-month,0,116.05,0.0,No,0,85,6776,
8220-OFQF,Male,No,No,No,1,United States,California,North Ryanchester,71877,"47.511914, 130.848178",87.7107955,165.976563,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Yes,Mailed check,Two year,37,73.25,2710.25,No,0,81,2502,
5148-PTGO,Female,No,Yes,No,1,United States,California,Davisstad,67152,"-19.127597, -30.546852",33.7668125,-128.966423,No,No,No,Yes,Yes,No,No,No internet service,No internet service,No,Bank transfer,One year,5,106.21,531.05,Yes,1,95,6277,
0702-HKBG,Male,No,Yes,Yes,1,United States,California,Brittanyberg,78426,"67.047590, -36.748556",26.2580925,-159.988867,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,Credit card,One year,11,58.29,641.19,No,0,86,7135,
7753-GMDL,Male,Yes,No,No,1,United States,California,Richfort,26819,"61.099304, 47.074436",-0.259234,171.077489,No,No,Fiber optic,No,No,Yes,No internet service,No,No,No,Mailed check,Month-to-month,37,61.08,2259.96,Yes,1,55,7619,Competitor made better offer
0139-TOUI,Female,No,Yes,No,1,United States,California,Rachelshire,56383,"-19.7824605, -116.642453",-22.5506985,131.878022,No,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,No,Mailed check,Month-to-month,23,22.11,508.53,Yes,1,50,4344,Moved
3303-AAAK,Male,Yes,No,No,1,United States,California,New Josephton,83882,"-83.828322, -153.875123",10.803084,-54.244639,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,One year,39,20.87,813.93,No,0,38,2357,
3049-EZRT,Female,No,Yes,Yes,1,United States,California,Port Dylan,91587,"-58.268996, 115.397929",87.071314,108.861663,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,No,Electronic check,One year,18,46.11,829.98,Yes,1,20,7309,Price too high
9599-YPRS,Male,No,Yes,No,1,United States,California,Rachelview,90882,"-80.8498845, 106.963829",57.185316,-32.861856,No,No phone service,No,Yes,Yes,No,No,No internet service,Yes,Yes,Credit card,One year,54,59.31,3202.74,No,0,63,4574,
1309-RYVP,Female,Yes,No,Yes,1,United States,California,Pereztown,31031,"-44.5994335, -102.625883",-56.614349,-28.814711,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,Credit card,Month-to-month,0,102.08,0.0,Yes,1,12,5970,Competitor made better offer
6364-DPXL,Female,No,No,Yes,1,United States,California,Lake Holly,38713,"11.933837, 3.603058",-31.0692965,83.694283,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Electronic check,Month-to-month,24,71.25,1710.0,No,0,44,4018,
3796-ZZBJ,Male,No,No,No,1,United States,California,Lake John,27731,"-63.117613, 82.101409",-39.3845785,117.880738,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,No,Bank transfer,One year,47,114.32,5373.04,Yes,1,96,5314,Moved
